"Banque","Type","Adresse"
"Société générale","Lucrative","PL D'EVREUX27200 VERNON"
"Société générale","Lucrative","13 PL DU MARCHE28700 AUNEAU"
"Société générale","Lucrative","38 RUE DES CHANGES28160 BROU"
"Société générale","Lucrative","15 RUE SAINTE-MEME28000 CHARTRES"
"Société générale","Lucrative","15 RUE SAINTE MEME28000 CHARTRES"
"Société générale","Lucrative","21 AV DES SABLONS28000 CHARTRES"
"Société générale","Lucrative","10 PL DU 18 OCTOBRE28200 CHATEAUDUN"
"Société générale","Lucrative","12 RUE M.VIOLLETTE28100 DREUX"
"Société générale","Lucrative","18 RUE DU GRAND PONT28230 EPERNON"
"Société générale","Lucrative","61 BIS RUE DE LA REPUBLIQUE28110 LUCE"
"Société générale","Lucrative","7 RUE DU GAL DE GAULLE28210 NOGENT-LE-ROI"
"Société générale","Lucrative","44 PL DU GAL DE ST-POL28400 NOGENT-LE-ROTROU"
"Société générale","Lucrative","72 RUE DE SIAM29200 BREST"
"Société générale","Lucrative","72 R DE SIAM29200 BREST"
"Société générale","Lucrative","11 PL DES F.F.I29200 BREST"
"Société générale","Lucrative","146 R JEAN JAURES29200 BREST"
"Société générale","Lucrative","30 QU CARNOT29150 CHATEAULIN"
"Société générale","Lucrative","10 RUE GENERAL MORVAN29900 CONCARNEAU"
"Société générale","Lucrative","2 RUE JEAN BART29100 DOUARNENEZ"
"Société générale","Lucrative","19 RUE DE CORNOUAILLE29170 FOUESNANT"
"Société générale","Lucrative","9 RUE DE PARIS29490 GUIPAVAS"
"Société générale","Lucrative","20 RUE DE BREST29800 LANDERNEAU"
"Société générale","Lucrative","14 PL DES OTAGES29600 MORLAIX"
"Société générale","Lucrative","15 PL GAMBETTA29120 PONT-L'ABBE"
"Société générale","Lucrative","2 RUE DU PARC29000 QUIMPER"
"Société générale","Lucrative","2 R DU PARC29000 QUIMPER"
"Société générale","Lucrative","97 RTE DE BENODET29000 QUIMPER"
"Société générale","Lucrative","2 PL CARNOT29300 QUIMPERLE"
"Société générale","Lucrative","31 RUE GENERAL LECLERC29250 ST-POL-DE-LEON"
"Société générale","Lucrative","3 RUE DE LA REPUBLIQUE30100 ALES"
"Société générale","Lucrative","3 RUE DE LA REPUBLIQUE30100 ALES"
"Société générale","Lucrative","CHE DES DUPINES BASSES PRAIRIES30100 ALES"
"Société générale","Lucrative","17 BD LACOMBE30200 BAGNOLS-SUR-CEZE"
"Société générale","Lucrative","ZAC DES MILLIAIRES30300 BEAUCAIRE"
"Société générale","Lucrative","7 PL DE LA REPUBLIQUE30240 LE GRAU-DU-ROI"
"Société générale","Lucrative","7 AV DE VERDUN30133 LES ANGLES"
"Société générale","Lucrative","7 BD AMIRAL COURBET30000 NIMES"
"Société générale","Lucrative","7 BD AMIRAL COURBET30000 NIMES"
"Société générale","Lucrative","21 BD VICTOR HUGO30000 NIMES"
"Société générale","Lucrative","120 AVENUE PAUL LAURENT30000 NIMES"
"Société générale","Lucrative","1590 BD DU PDT SALVADOR ALLENDE30000 NIMES"
"Société générale","Lucrative","335 AV JEAN PROUVE30900 NIMES"
"Société générale","Lucrative","AV GASTON DOUMERGUE30130 PONT ST-ESPRIT"
"Société générale","Lucrative","3 BD DES ALLIES30700 UZES"
"Société générale","Lucrative","3 BD DES ALLIES30700 UZES"
"Société générale","Lucrative","22 RTE DE TOULOUSE31190 AUTERIVE"
"Société générale","Lucrative","32 AV DE TOULOUSE31130 BALMA"
"Société générale","Lucrative","12 RUE PROSPER FERRADOU31700 BLAGNAC"
"Société générale","Lucrative","1 AV GEORGES BRASSENS31700 BLAGNAC"
"Société générale","Lucrative","2 RUE DU STADE31320 CASTANET-TOLOSAN"
"Société générale","Lucrative","19 RUE D'AUCH31770 COLOMIERS"
"Société générale","Lucrative","3 RUE ANTOINE LAVOISIER31770 COLOMIERS LE PERGET"
"Société générale","Lucrative","3 AV DE TOULOUSE31270 CUGNAUX"
"Société générale","Lucrative","C.CIAL SAINT CAPRAIS31240 L'UNION"
"Société générale","Lucrative","224 RUE CARMIN31670 LABEGE"
"Société générale","Lucrative","224 RUE CARMIN31670 LABEGE"
"Société générale","Lucrative","RUE CARMIN31670 LABEGE"
"Société générale","Lucrative","224 RUE CARMIN31670 LABEGE"
"Société générale","Lucrative","11 ALL NIEL31600 MURET"
"Société générale","Lucrative","50 AV JACQUES DOUZANS31600 MURET"
"Société générale","Lucrative","1 AV DE L'ENCLOS31120 PORTET SUR GARONNE"
"Société générale","Lucrative","CENTRE COMMERCIAL DU PARC31130 QUINT-FONSEGRIVES"
"Société générale","Lucrative","4 RUE BAUDELAIRE31520 RAMONVILLE SAINT AGNE"
"Société générale","Lucrative","29 BD DENFERT ROCHEREAU31250 REVEL"
"Société générale","Lucrative","4 RUE COMPAGNONS TOUR FRANCE31800 SAINT GAUDENS"
"Société générale","Lucrative","PL JEAN MOULIN31470 SAINT LYS"
"Société générale","Lucrative","38 AV DE GAMEVILLE31650 SAINT ORENS DE GAMEVILLE"
"Société générale","Lucrative","456 AV DE FRONTON31200 TOULOUSE"
"Société générale","Lucrative","179 AV DES MINIMES31200 TOULOUSE"
"Société générale","Lucrative","3B BD LASCROSSES31000 TOULOUSE"
"Société générale","Lucrative","49 AV E BILLIERES31000 TOULOUSE"
"Société générale","Lucrative","166 AV JEAN RIEUX31500 TOULOUSE"
"Société générale","Lucrative","207 RTE D'ALBI31200 TOULOUSE"
"Société générale","Lucrative","61 BD LAZARE CARNOT31000 TOULOUSE"
"Société générale","Lucrative","272 AV SAINT-EXUPERY31400 TOULOUSE"
"Société générale","Lucrative","64 RUE BENJAMIN BAILLAUD31500 TOULOUSE"
"Société générale","Lucrative","40 AV LOUIS ARISTE PASSERIEU31100 TOULOUSE"
"Société générale","Lucrative","36 RUE DE METZ31000 TOULOUSE"
"Société générale","Lucrative","21 GR RUE ST-MICHEL31400 TOULOUSE"
"Société générale","Lucrative","22 BD DE STRASBOURG31000 TOULOUSE"
"Société générale","Lucrative","129 RUE GASTON DOUMERGUE31170 TOURNEFEUILLE"
"Société générale","Lucrative","16 RUE GAMBETTA32000 AUCH"
"Société générale","Lucrative","1 RUE GAICHIES32100 CONDOM"
"Société générale","Lucrative","BD CHARLES DE GAULLE32800 EAUZE"
"Société générale","Lucrative","52 BD CARNOT32600 L'ISLE JOURDAIN"
"Société générale","Lucrative","10 AV DE BORDEAUX33510 ANDERNOS-BAINS"
"Société générale","Lucrative","4 AV GAMBETTA33120 ARCACHON"
"Société générale","Lucrative","15 AV DE LA PLAGE33740 ARES"
"Société générale","Lucrative","2 AV SAINT EXUPERY33530 BASSENS"
"Société générale","Lucrative","3 RUE CALIXTE CAMELLE33130 BEGLES"
"Société générale","Lucrative","15 AV DE LA LIBERATION33380 BIGANOS"
"Société générale","Lucrative","9 RUE GAMBETTA33290 BLANQUEFORT"
"Société générale","Lucrative","7 Crs Mal, Cr de Lattre de Tassigny, 33390 Blaye"
"Société générale","Lucrative","22 PL STALINGRAD33100 BORDEAUX"
"Société générale","Lucrative","140 142 R DES TERRES DE BORDE33800 BORDEAUX"
"Société générale","Lucrative","157 AV LOUIS BARTHOU33200 BORDEAUX"
"Société générale","Lucrative","1 CRS BALGUERIE STUTTENBERG33300 BORDEAUX"
"Société générale","Lucrative","140-142 RUE DES TERRES DE BORDE33800 BORDEAUX"
"Société générale","Lucrative","140 142 R DES TERRES DE BORDE33800 BORDEAUX"
"Société générale","Lucrative","28 CRS DE L'INTENDANCE33000 BORDEAUX"
"Société générale","Lucrative","246 CRS DE LA MARNE33800 BORDEAUX"
"Société générale","Lucrative","28 CRS DE L'INTENDANCE33000 BORDEAUX"
"Société générale","Lucrative","31 RUE EDMOND MICHELET33000 BORDEAUX"
"Société générale","Lucrative","140-142 RUE DES TERRES DE BORDE33800 BORDEAUX"
"Société générale","Lucrative","127 AV CHARLES DE GAULLE33200 BORDEAUX CAUDERAN"
"Société générale","Lucrative","28 CRS DE L'INTENDANCE33000 BORDEAUX"
"Société générale","Lucrative","7 CRS ALSACE-LORRAINE33000 BORDEAUX"
"Société générale","Lucrative","113 RUE DU GRAND MAURIAN33000 BORDEAUX"
"Société générale","Lucrative","10 PL DE LA VICTOIRE33000 BORDEAUX"
"Société générale","Lucrative","140-142 RUE DES TERRES DE BORDE33800 BORDEAUX"
"Société générale","Lucrative","4 ALL DES BORGES33520 BRUGES"
"Société générale","Lucrative","19 AV ROGER SCHWOB33150 CENON"
"Société générale","Lucrative","3 PL DU SOUVENIR33610 CESTAS"
"Société générale","Lucrative","7 PL ERNEST BARRAUD33230 COUTRAS"
"Société générale","Lucrative","15 AV ENTRE DEUX MERS33670 CREON"
"Société générale","Lucrative","144 CRS GAL DE GAULLE33170 GRADIGNAN"
"Société générale","Lucrative","124 CRS REPUBLIQUE33470 GUJAN-MESTRAS"
"Société générale","Lucrative","2 AV CHARLES DE GAULLE33650 LA BREDE"
"Société générale","Lucrative","3 PL DE LA LIBERATION33190 LA REOLE"
"Société générale","Lucrative","PL JEAN HAMEAU33260 LA TESTE DE BUCH"
"Société générale","Lucrative","21 AV DE LA COTE D'ARGENT33680 LACANAU"
"Société générale","Lucrative","83 CRS DU GENERAL LECLERC33210 LANGON"
"Société générale","Lucrative","42 AV DE LA LIBERATION33110 LE BOUSCAT"
"Société générale","Lucrative","73 AV DE SOULAC33320 LE TAILLAN MEDOC"
"Société générale","Lucrative","75 RUE GAMBETTA33500 LIBOURNE"
"Société générale","Lucrative","9 AV DE LA REPUBLIQUE33127 MARTIGNAS SUR JALLE"
"Société générale","Lucrative","10 PL CH.DE GAULLE33700 MERIGNAC"
"Société générale","Lucrative","29 RUE JEAN JAURES33250 PAUILLAC"
"Société générale","Lucrative","PL DU MONTEIL33600 PESSAC"
"Société générale","Lucrative","43 AV DU GEN LECLERC33600 PESSAC"
"Société générale","Lucrative","UNIVERSITE DE BORDEAUX III33600 PESSAC"
"Société générale","Lucrative","PL L'HOTEL DE VILLE33450 ST-LOUBES"
"Société générale","Lucrative","PL DE LA REPUBLIQUE33160 SAINT MEDARD EN JALLES"
"Société générale","Lucrative","1 RUE DE LA REPUBLIQUE33220 STE-FOY-LA-GRANDE"
"Société générale","Lucrative","1bis AV DE L'EUROPE33350 SAINT-MAGNE-DE-CASTILLON"
"Société générale","Lucrative","285 CRS DE LA LIBERATION33400 TALENCE"
"Société générale","Lucrative","RUE THIERS33140 VILLENAVE D'ORNON"
"Société générale","Lucrative","561 RTE DE TOULOUSE33140 VILLENAVE D'ORNON"
"Société générale","Lucrative","1 BD JEAN-MONNET34300 AGDE"
"Société générale","Lucrative","AV DE LA VOIE DOMITIENNE34500 BEZIERS"
"Société générale","Lucrative","AV DE LA VOIE DOMITIENNE34500 BEZIERS"
"Société générale","Lucrative","17 PL JEAN JAURES34500 BEZIERS"
"Société générale","Lucrative","23 AV JEAN JAURES34170 CASTELNAU-LE-LEZ"
"Société générale","Lucrative","7 ALL R.SALENGRO34800 CLERMONT-HERAULT"
"Société générale","Lucrative","10 RUE DE LA LOGE34000 MONTPELLIER"
"Société générale","Lucrative","PL SAINT DENIS34000 MONTPELLIER"
"Société générale","Lucrative","9 PL DE LA REPUBLIQUE34510 FLORENSAC"
"Société générale","Lucrative","1 AV GENERAL DE GAULLE34110 FRONTIGNAN"
"Société générale","Lucrative","98 AV DU MONT AIGOUAL34190 GANGES"
"Société générale","Lucrative","4 PARC D ACTIVITE DE CAMALCE34150 GIGNAC"
"Société générale","Lucrative","18 RUE LOUIS BREGUET34830 JACOU"
"Société générale","Lucrative","RTE DE SAINT-GEORGES D'ORQUES34990 JUVIGNAC"
"Société générale","Lucrative","AV DU PORT34280 LA GRANDE MOTTE"
"Société générale","Lucrative","RPT DE L'EUROPE34970 LATTES"
"Société générale","Lucrative","2 RUE DE LA JONCASSE34920 LE CRES"
"Société générale","Lucrative","429 AV DU VIDOURLE34400 LUNEL"
"Société générale","Lucrative","26 PL ANTERRIEU34130 MAUGUIO"
"Société générale","Lucrative","1 B PL BAPTISTE MILHAU34140 MEZE"
"Société générale","Lucrative","13 BD SARRAIL34000 MONTPELLIER"
"Société générale","Lucrative","12 AV D'ASSAS34000 MONTPELLIER"
"Société générale","Lucrative","11 BD SARRAIL34000 MONTPELLIER"
"Société générale","Lucrative","121 AV DE LODEVE34070 MONTPELLIER"
"Société générale","Lucrative","11 BD SARRAIL34000 MONTPELLIER"
"Société générale","Lucrative","11 BD SARRAIL34000 MONTPELLIER"
"Société générale","Lucrative","15 BD SARRAIL34000 MONTPELLIER"
"Société générale","Lucrative","46 AV PROF.GRASSET34090 MONTPELLIER"
"Société générale","Lucrative","85 PL ERNEST GRANIER34000 MONTPELLIER"
"Société générale","Lucrative","RTE DE GANGES34000 MONTPELLIER"
"Société générale","Lucrative","54 BD PEDRO DE LUNA34070 MONTPELLIER"
"Société générale","Lucrative","24 RUE DE MAGUELONE34250 PALAVAS LES FLOTS"
"Société générale","Lucrative","8 PL DU 14 JUILLET34120 PEZENAS"
"Société générale","Lucrative","185 RUE DE COULONDRES34980 SAINT GELY DU FESC"
"Société générale","Lucrative","78 ESPACE DE L'ORTET34430 ST JEAN DE VEDAS"
"Société générale","Lucrative","5 QU DE LA RESISTANCE34200 SETE"
"Société générale","Lucrative","315 PL EDOUARD-HERRIOT34200 SETE"
"Société générale","Lucrative","123 AV DE MONTPELLIER34270 ST MATHIEU DE TREVIERS"
"Société générale","Lucrative","2 BD GAMBETTA34350 VALRAS PLAGE"
"Société générale","Lucrative","8 RUE DES ESTUAIRES35470 BAIN DE BRETAGNE"
"Société générale","Lucrative","1 RUE GABRIEL FAURE35830 BETTON"
"Société générale","Lucrative","13 RUE DU DOCTEUR JOLY35170 BRUZ"
"Société générale","Lucrative","38 B RUE DE RENNES35510 CESSON-SEVIGNE"
"Société générale","Lucrative","6 MAIL BOURGCHEVREUIL35510 CESSON-SEVIGNE"
"Société générale","Lucrative","38 B RUE DE RENNES35510 CESSON-SEVIGNE"
"Société générale","Lucrative","19 RUE MAULION35800 DINARD"
"Société générale","Lucrative","2 PL DU PILORI35400 ST-MALO"
"Société générale","Lucrative","14 BD JEAN JAURES35300 FOUGERES"
"Société générale","Lucrative","23 RUE DE BEL-AIR35150 JANZE"
"Société générale","Lucrative","AV DES PLATANES35310 MORDELLES"
"Société générale","Lucrative","3 RUE DU MARECHAL FOCH35600 REDON"
"Société générale","Lucrative","1 AV CHARLES ET RAYMONDE TILLON35000 RENNES"
"Société générale","Lucrative","115 RUE DE L'ALMA35000 RENNES"
"Société générale","Lucrative","12 RUE LE BASTARD35000 RENNES"
"Société générale","Lucrative","14 RUE D ISLY35000 RENNES"
"Société générale","Lucrative","1 PLACE DU MARECHAL FOCH35000 RENNES"
"Société générale","Lucrative","78 RUE DE VERN35200 RENNES"
"Société générale","Lucrative","159 RUE DE FOUGERES35700 RENNES"
"Société générale","Lucrative","337 RUE DE NANTES35136 ST JACQUES DE LA LANDE"
"Société générale","Lucrative","86 BD CHATEAUBRIAND35400 ST-MALO"
"Société générale","Lucrative","2A AV JEAN JAURES35400 ST-MALO"
"Société générale","Lucrative","87 RUE G. CLEMENCEAU35400 ST-MALO"
"Société générale","Lucrative","2A AV JEAN JAURES35400 ST MALO"
"Société générale","Lucrative","RUE DU PAPEGAULT35190 TINTENIAC"
"Société générale","Lucrative","11 PL DE LA POSTE35770 VERN SUR SEICHE"
"Société générale","Lucrative","8 BD ST-MARTIN35500 VITRE"
"Société générale","Lucrative","10 PL DE LA REPUBLIQUE36200 ARGENTON/CREUSE"
"Société générale","Lucrative","47 RUE DES PONTS36500 BUZANCAIS"
"Société générale","Lucrative","29 RUE VICTOR HUGO36000 CHATEAUROUX"
"Société générale","Lucrative","29 RUE VICTOR HUGO36000 CHATEAUROUX"
"Société générale","Lucrative","382 AV DE LA CHATRE36000 CHATEAUROUX"
"Société générale","Lucrative","31 PL DU 10 JUIN36100 ISSOUDUN"
"Société générale","Lucrative","29 PL DE LA LIBERATION36300 LE BLANC"
"Société générale","Lucrative","4 QU CHARLES DE GAULLE37400 AMBOISE"
"Société générale","Lucrative","44 RUE DU PONT37150 BLERE"
"Société générale","Lucrative","68 AV DE LA REPUBLIQUE37170 CHAMBRAY L TOURS"
"Société générale","Lucrative","98 QU JEANNE D'ARC37500 CHINON"
"Société générale","Lucrative","9 RUE GAMARD37300 JOUE-LES-TOURS"
"Société générale","Lucrative","21 RUE REPUBLIQUE37600 LOCHES"
"Société générale","Lucrative","42 RUE NATIONALE37250 MONTBAZON"
"Société générale","Lucrative","247 BD CHARLES DE GAULLE37540 SAINT CYR SUR LOIRE"
"Société générale","Lucrative","35 B AV DE LA REPUBLIQUE37700 ST PIERRE DES CORPS"
"Société générale","Lucrative","3 BD HEURTELOUP37000 TOURS"
"Société générale","Lucrative","3 BD HEURTELOUP37000 TOURS"
"Société générale","Lucrative","16 PL DE LA TRANCHEE37100 TOURS"
"Société générale","Lucrative","14 PL GASTON PAILHOU37000 TOURS"
"Société générale","Lucrative","104 RUE GIRAUDEAU37000 TOURS"
"Société générale","Lucrative","ZAC LES MICHELLIERES38190 BERNIN"
"Société générale","Lucrative","17 AV GAMBETTA38300 BOURGOIN"
"Société générale","Lucrative","50 AV DU 8 MAI 194538130 ECHIROLLES"
"Société générale","Lucrative","1515 AV FREDERIC MISTRAL38670 CHASSE SUR RHONE"
"Société générale","Lucrative","166 AV JEAN JAURES38320 EYBENS"
"Société générale","Lucrative","43 AV AMBROISE CROIZAT38600 FONTAINE"
"Société générale","Lucrative","432 AV BIBLIOTHEQUE38610 GIERES"
"Société générale","Lucrative","22 AV DOYEN LOUIS WEIL38000 GRENOBLE"
"Société générale","Lucrative","22 AV DOYEN LOUIS WEIL38000 GRENOBLE"
"Société générale","Lucrative","22 AV DOYEN LOUIS WEIL38000 GRENOBLE"
"Société générale","Lucrative","10 R ABBE GREGOIRE38000 GRENOBLE"
"Société générale","Lucrative","18 BD MARECHAL FOCH38000 GRENOBLE"
"Société générale","Lucrative","32 BD MARECHAL LECLERC38000 GRENOBLE"
"Société générale","Lucrative","1 RUE JEAN PREVOST38000 GRENOBLE"
"Société générale","Lucrative","15 CHE JOSEPH BRUN38100 GRENOBLE"
"Société générale","Lucrative","4 PL VICTOR HUGO38000 GRENOBLE"
"Société générale","Lucrative","27 RUE DE LA REPUBLIQUE38110 LA TOUR DE PIN"
"Société générale","Lucrative","248 AV LESDIGUIERES38290 LA VERPILLIERE"
"Société générale","Lucrative","776-778, GRANDE RUE38660 LE TOUVET"
"Société générale","Lucrative","16 AV DE VERDUN38240 MEYLAN"
"Société générale","Lucrative","PL CHARLES GAUTHIER38430 MOIRANS"
"Société générale","Lucrative","18 CRS SAINT ANDRE38800 LE PONT-DE-CLAIX"
"Société générale","Lucrative","89 AV GABRIEL PERI38150 ROUSSILLON"
"Société générale","Lucrative","10 PL DU GRESIVAUDAN38330 ST-ISMIER"
"Société générale","Lucrative","PONT-DE-VENCE38120 ST-EGREVE"
"Société générale","Lucrative","148 AV REPUBLIQUE38170 SEYSSINET"
"Société générale","Lucrative","23 AV DE LA GRANDE CHARTREUSE38380 SAINT LAURENT DU PONT"
"Société générale","Lucrative","17 R DU GEN DE GAULLE38210 TULLINS"
"Société générale","Lucrative","1 RUE JEAN JAURES38760 VARCES ALLIERES ET RISSET"
"Société générale","Lucrative","1 RUE PEYRON38200 VIENNE"
"Société générale","Lucrative","40 AV BERTHELOT38200 VIENNE"
"Société générale","Lucrative","2 AV ROBERT HUANT38190 BRIGNOUD"
"Société générale","Lucrative","3 PL MCHAL DE LATTRE DE TASSI38500 VOIRON"
"Société générale","Lucrative","64 GRANDE RUE38340 VOREPPE"
"Société générale","Lucrative","33 AV DE LA REPUBLIQUE39300 CHAMPAGNOLE"
"Société générale","Lucrative","36 RUE DES ARENES39100 DOLE"
"Société générale","Lucrative","20 PL DE LA LIBERTE39000 LONS-LE-SAUNIER"
"Société générale","Lucrative","4 BD DE LA REPUBLIQUE39200 ST-CLAUDE"
"Société générale","Lucrative","340 AV DU 14 JUILLET40600 BISCARROSSE"
"Société générale","Lucrative","37 RUE DU GAL DE GAULLE40130 CAPBRETON"
"Société générale","Lucrative","13 CRS DE VERDUN40100 DAX"
"Société générale","Lucrative","13 CRS DE VERDUN40100 DAX"
"Société générale","Lucrative","437 AV DU TOURING CLUB40150 HOSSEGOR"
"Société générale","Lucrative","4 PL CHARLES DE GAULLE40000 MONT-DE-MARSAN"
"Société générale","Lucrative","60 PL ARISTIDE BRIAND40300 PEYREHORADE"
"Société générale","Lucrative","376 AV LA RESISTANCE40990 ST PAUL LES DAX"
"Société générale","Lucrative","36 RUE LAFAYETTE40500 ST-SEVER"
"Société générale","Lucrative","27 RUE EMILE NOUGARO40140 SOUSTONS"
"Société générale","Lucrative","600 AV DE SAINT SEVER40280 SAINT PIERRE DU MONT"
"Société générale","Lucrative","6 AV NATIONALE40230 ST VINCENT DE TYROSSE"
"Société générale","Lucrative","3 RUE LISE ET ARTUR LONDON40220 TARNOS"
"Société générale","Lucrative","4 PL DE LA RESISTANCE41000 BLOIS"
"Société générale","Lucrative","4 PL DE LA RESISTANCE41000 BLOIS"
"Société générale","Lucrative","5-7 AV 5-7 AV ROBERT SCHUMANN41000 BLOIS"
"Société générale","Lucrative","5 RTE DE TOURS41400 MONTRICHARD"
"Société générale","Lucrative","52 RUE G.CLEMENCEAU41200 ROMORANTIN"
"Société générale","Lucrative","1 RUE DU COMMERCE41300 SALBRIS"
"Société générale","Lucrative","15 QU J-J DELORME41110 ST-AIGNAN"
"Société générale","Lucrative","12 PL SAINT MARTIN41100 VENDOME"
"Société générale","Lucrative","1 B RPT AUGUSTE COLONNA42160 ANDREZIEUX-BOUTHEON"
"Société générale","Lucrative","1 RPT AUGUSTE COLONNA42160 ANDREZIEUX-BOUTHEON"
"Société générale","Lucrative","1 RPT AUGUSTE COLONNA42160 ANDREZIEUX BOUTHEON"
"Société générale","Lucrative","3 RUE GAMBETTA42500 LE CHAMBON-FEUGEROLLES"
"Société générale","Lucrative","1 BD ETIENNE PERONNET42140 CHAZELLES SUR LYON"
"Société générale","Lucrative","13 B R DE LA REPUBLIQUE42110 FEURS"
"Société générale","Lucrative","14 RUE DE L INDUSTRIE42700 FIRMINY"
"Société générale","Lucrative","1 R DU 11 NOVEMBRE42580 L'ETRAT"
"Société générale","Lucrative","31 RUE DE LA REPUBLIQUE42350 LA TALAUDIERE"
"Société générale","Lucrative","5 RUE TUPINERIE42600 MONTBRISON"
"Société générale","Lucrative","53 RUE DU RIVAL42210 MONTROND LES BAINS"
"Société générale","Lucrative","2 RUE JULES GUESDE42800 RIVE-DE-GIER"
"Société générale","Lucrative","33 PL DES PROMENADES42300 ROANNE"
"Société générale","Lucrative","9 RUE DE LA REPUBLIQUE42230 ROCHE-LA-MOLIERE"
"Société générale","Lucrative","10 PL DORIAN42400 ST-CHAMOND"
"Société générale","Lucrative","61 RUE DRS CHARCOT42100 ST-ETIENNE"
"Société générale","Lucrative","110 CRS FAURIEL42100 ST-ETIENNE"
"Société générale","Lucrative","6 PL HOTEL-DE-VILLE42000 ST-ETIENNE"
"Société générale","Lucrative","CTRE CIAL DE MONTHIEU42100 ST-ETIENNE"
"Société générale","Lucrative","PL MASSENET42000 SAINT ETIENNE"
"Société générale","Lucrative","5 7 RUE GONYN42170 ST-JUST-ST-RAMBERT"
"Société générale","Lucrative","19 RUE FRANCOIS PAROT42610 ST ROMAIN LE PUY"
"Société générale","Lucrative","21 AV JEAN-MONNET42330 SAINT-GALMIER"
"Société générale","Lucrative","PL ARISTIDE BRIAND42340 VEAUCHE"
"Société générale","Lucrative","7 BD ST-LOUIS43000 LE PUY"
"Société générale","Lucrative","9 FAUBOURG CARNOT43120 MONISTROL SUR LOIRE"
"Société générale","Lucrative","68 PL FOCH44150 ANCENIS"
"Société générale","Lucrative","1 R FRANCOIS RENE CHATEAUBRIAND44470 CARQUEFOU"
"Société générale","Lucrative","39 RUE ARISTIDE BRIAND44110 CHATEAUBRIANT"
"Société générale","Lucrative","15 PLACE SAINT JACQUES44190 CLISSON"
"Société générale","Lucrative","1 RUE DU CHAUDRON44210 PORNIC"
"Société générale","Lucrative","1 FBG SAINTE ANNE44350 GUERANDE"
"Société générale","Lucrative","7 AV G. CLEMENCEAU44500 LA BAULE"
"Société générale","Lucrative","38 RUE O DE SESMAISONS44240 CHAPELLE SUR ERDRE"
"Société générale","Lucrative","8 PL ROYALE44000 NANTES"
"Société générale","Lucrative","CTRE CIAL BEAULIEU44000 NANTES"
"Société générale","Lucrative","32 RUE DU CHAMP DE TIR44300 NANTES"
"Société générale","Lucrative","1 RUE CAMILLE BERRUYER44000 NANTES"
"Société générale","Lucrative","7 PL GABRIEL TRARIEUX44300 NANTES"
"Société générale","Lucrative","32 RUE DU CHAMP DE TIR44300 NANTES"
"Société générale","Lucrative","8 PL ROYALE44000 NANTES"
"Société générale","Lucrative","34 AV DU CHAMP DE TIR44300 NANTES"
"Société générale","Lucrative","29 BD DES ANGLAIS44100 NANTES"
"Société générale","Lucrative","31 BD MICHELET44300 NANTES"
"Société générale","Lucrative","28 RUE PORTE NEUVE44000 NANTES"
"Société générale","Lucrative","125 BD DE L EGALITE44100 NANTES"
"Société générale","Lucrative","1 AV DE LA CORNICHE44700 ORVAULT"
"Société générale","Lucrative","1 RUE DU CHAUDRON44210 PORNIC"
"Société générale","Lucrative","34 RUE DU GENERAL DE GAULLE44380 PORNICHET"
"Société générale","Lucrative","77 RUE JEAN JAURES44400 REZE"
"Société générale","Lucrative","10B RUE A CHASSAGNE44250 ST-BREVIN-L-PINS"
"Société générale","Lucrative","CTRE CIAL ATLANTIS44800 SAINT HERBLAIN"
"Société générale","Lucrative","44 RUE DU GENERAL DE GAULLE44600 ST-NAZAIRE"
"Société générale","Lucrative","8 RUE MAURICE DANIEL44230 ST SEBASTIEN S/L"
"Société générale","Lucrative","2 AV DE BRETAGNE44980 SAINTE LUCE SUR LOIRE"
"Société générale","Lucrative","18 RUE DE BRETAGNE44880 SAUTRON"
"Société générale","Lucrative","5 PLACE DE L'HOTEL DE VILLE44260 SAVENAY"
"Société générale","Lucrative","44 RUE DU GENERAL DE GAULLE44600 SAINT NAZAIRE"
"Société générale","Lucrative","1 RUE BERTRAND44120 VERTOU"
"Société générale","Lucrative","504 RUE ST FIRMIN DES VIGNES45200 AMILLY"
"Société générale","Lucrative","9 11 PL DU MARTROI45190 BEAUGENCY"
"Société générale","Lucrative","6 PL DE LA REPUBLIQUE45250 BRIARE"
"Société générale","Lucrative","111 RUE ARISTIDE BRIAND45220 CHATEAU-RENARD"
"Société générale","Lucrative","59 GRANDE RUE45110 CHATEAUNEUF-SUR-LOIRE"
"Société générale","Lucrative","6 BD DE LA REPUBLIQUE45230 CHATILLON-COLIGNY"
"Société générale","Lucrative","BELLES RIVES45430 CHECY"
"Société générale","Lucrative","35 PL ARMAND CHESNEAU45320 COURTENAY"
"Société générale","Lucrative","3 PL ABBE PASTY45400 FLEURY LES AUBRAIS"
"Société générale","Lucrative","2 RUE DE TLEMCEN45500 GIEN"
"Société générale","Lucrative","15 PL DU MARTROI45260 LORRIS"
"Société générale","Lucrative","2 RUE DE VAUBLANC45200 MONTARGIS"
"Société générale","Lucrative","519 RUE MARCEL BELOT45160 OLIVET"
"Société générale","Lucrative","14 AV DES DROITS DE L'HOMME45000 ORLEANS"
"Société générale","Lucrative","14 AV DES DROITS DE L'HOMME45000 ORLEANS"
"Société générale","Lucrative","14 AV DES DROITS DE L'HOMME45000 ORLEANS"
"Société générale","Lucrative","7 PL DE L'INDIEN45100 ORLEANS LA SOURCE"
"Société générale","Lucrative","144 RUE DU FAUBOURG BANNIER45000 ORLEANS"
